,pair_ID,a,b,ambiguous,template
222,222,She has taken home the dog her daughter was caring for in the shelter.,Has she taken home the dog her daughter was caring for in the shelter?,True,1_RC_ambig_2
223,223,She has adopted the cat she was looking at in the animal rescue.,Has she adopted the cat she was looking at in the animal rescue?,True,1_RC_ambig_2
224,224,She has adopted the bird she was looking at in the animal rescue.,Has she adopted the bird she was looking at in the animal rescue?,True,1_RC_ambig_2
225,225,She has taken home the bird she was visiting in the animal rescue.,Has she taken home the bird she was visiting in the animal rescue?,True,1_RC_ambig_2
226,226,She has taken home the dog she was looking at in the shelter.,Has she taken home the dog she was looking at in the shelter?,True,1_RC_ambig_2
227,227,She has taken home the cat her daughter was visiting in the pound.,Has she taken home the cat her daughter was visiting in the pound?,True,1_RC_ambig_2
228,228,She has taken home the bird her daughter was looking at in the animal rescue.,Has she taken home the bird her daughter was looking at in the animal rescue?,True,1_RC_ambig_2
229,229,She has taken home the cat her daughter was caring for in the animal rescue.,Has she taken home the cat her daughter was caring for in the animal rescue?,True,1_RC_ambig_2
230,230,She has adopted the dog she was looking at in the pound.,Has she adopted the dog she was looking at in the pound?,True,1_RC_ambig_2
231,231,She has adopted the bird her daughter was caring for in the pound.,Has she adopted the bird her daughter was caring for in the pound?,True,1_RC_ambig_2
232,232,She has taken home the cat she was visiting in the shelter.,Has she taken home the cat she was visiting in the shelter?,True,1_RC_ambig_2
233,233,She has adopted the dog her daughter was visiting in the shelter.,Has she adopted the dog her daughter was visiting in the shelter?,True,1_RC_ambig_2
234,234,She has taken home the cat she was looking at in the animal rescue.,Has she taken home the cat she was looking at in the animal rescue?,True,1_RC_ambig_2
235,235,She has taken home the bird her daughter was caring for in the pound.,Has she taken home the bird her daughter was caring for in the pound?,True,1_RC_ambig_2
236,236,She has taken home the bird her daughter was caring for in the shelter.,Has she taken home the bird her daughter was caring for in the shelter?,True,1_RC_ambig_2
237,237,She has taken home the bird she was visiting in the shelter.,Has she taken home the bird she was visiting in the shelter?,True,1_RC_ambig_2
238,238,She has taken home the bird she was caring for in the shelter.,Has she taken home the bird she was caring for in the shelter?,True,1_RC_ambig_2
239,239,She has taken home the cat her daughter was visiting in the animal rescue.,Has she taken home the cat her daughter was visiting in the animal rescue?,True,1_RC_ambig_2
240,240,She has taken home the cat her daughter was looking at in the pound.,Has she taken home the cat her daughter was looking at in the pound?,True,1_RC_ambig_2
241,241,She has taken home the bird her daughter was looking at in the pound.,Has she taken home the bird her daughter was looking at in the pound?,True,1_RC_ambig_2
242,242,She has adopted the bird she was caring for in the pound.,Has she adopted the bird she was caring for in the pound?,True,1_RC_ambig_2
243,243,She has taken home the bird she was caring for in the pound.,Has she taken home the bird she was caring for in the pound?,True,1_RC_ambig_2
244,244,She has adopted the cat she was looking at in the pound.,Has she adopted the cat she was looking at in the pound?,True,1_RC_ambig_2
245,245,She has adopted the bird her daughter was caring for in the shelter.,Has she adopted the bird her daughter was caring for in the shelter?,True,1_RC_ambig_2
246,246,She has taken home the bird she was looking at in the pound.,Has she taken home the bird she was looking at in the pound?,True,1_RC_ambig_2
247,247,She has taken home the cat she was looking at in the pound.,Has she taken home the cat she was looking at in the pound?,True,1_RC_ambig_2
248,248,She has taken home the dog she was caring for in the pound.,Has she taken home the dog she was caring for in the pound?,True,1_RC_ambig_2
249,249,She has adopted the cat she was looking at in the shelter.,Has she adopted the cat she was looking at in the shelter?,True,1_RC_ambig_2
250,250,He has practiced the positions he was learning on YouTube.,Has he practiced the positions he was learning on YouTube?,True,1_RC_ambig_2
251,251,He has mastered the moves he was learning from Sensei John.,Has he mastered the moves he was learning from Sensei John?,True,1_RC_ambig_2
252,252,He has practiced the moves he was learning on YouTube.,Has he practiced the moves he was learning on YouTube?,True,1_RC_ambig_2
253,253,He has practiced the moves he was studying from Sensei John.,Has he practiced the moves he was studying from Sensei John?,True,1_RC_ambig_2
254,254,He has honed the techniques he was learning from his master of martial arts.,Has he honed the techniques he was learning from his master of martial arts?,True,1_RC_ambig_2
255,255,He has practiced the techniques he was studying on YouTube.,Has he practiced the techniques he was studying on YouTube?,True,1_RC_ambig_2
256,256,He has practiced the techniques he was learning from his master of martial arts.,Has he practiced the techniques he was learning from his master of martial arts?,True,1_RC_ambig_2
257,257,He has mastered the techniques he was learning from Sensei John.,Has he mastered the techniques he was learning from Sensei John?,True,1_RC_ambig_2
258,258,He has honed the moves he was studying from Sensei John.,Has he honed the moves he was studying from Sensei John?,True,1_RC_ambig_2
259,259,He has practiced the moves he was learning from his master of martial arts.,Has he practiced the moves he was learning from his master of martial arts?,True,1_RC_ambig_2
260,260,He has honed the positions he was studying from his master of martial arts.,Has he honed the positions he was studying from his master of martial arts?,True,1_RC_ambig_2
261,261,He has practiced the positions he was studying from Sensei John.,Has he practiced the positions he was studying from Sensei John?,True,1_RC_ambig_2
262,262,He has honed the moves he was studying on YouTube.,Has he honed the moves he was studying on YouTube?,True,1_RC_ambig_2
263,263,He has honed the techniques he was studying from his master of martial arts.,Has he honed the techniques he was studying from his master of martial arts?,True,1_RC_ambig_2
264,264,He has practiced the positions he was studying from his master of martial arts.,Has he practiced the positions he was studying from his master of martial arts?,True,1_RC_ambig_2
265,265,He has mastered the techniques he was studying on YouTube.,Has he mastered the techniques he was studying on YouTube?,True,1_RC_ambig_2
266,266,He has mastered the techniques he was learning on YouTube.,Has he mastered the techniques he was learning on YouTube?,True,1_RC_ambig_2
267,267,He has mastered the moves he was learning from his master of martial arts.,Has he mastered the moves he was learning from his master of martial arts?,True,1_RC_ambig_2
268,268,He has honed the techniques he was studying from Sensei John.,Has he honed the techniques he was studying from Sensei John?,True,1_RC_ambig_2
269,269,He has practiced the moves he was studying on YouTube.,Has he practiced the moves he was studying on YouTube?,True,1_RC_ambig_2
270,270,He has mastered the positions he was studying on YouTube.,Has he mastered the positions he was studying on YouTube?,True,1_RC_ambig_2
271,271,He has honed the techniques he was learning on YouTube.,Has he honed the techniques he was learning on YouTube?,True,1_RC_ambig_2
272,272,He has mastered the techniques he was learning from his master of martial arts.,Has he mastered the techniques he was learning from his master of martial arts?,True,1_RC_ambig_2
273,273,He has mastered the positions he was learning from his master of martial arts.,Has he mastered the positions he was learning from his master of martial arts?,True,1_RC_ambig_2
274,274,He has practiced the techniques he was studying from his master of martial arts.,Has he practiced the techniques he was studying from his master of martial arts?,True,1_RC_ambig_2
275,275,He has mastered the positions he was studying from Sensei John.,Has he mastered the positions he was studying from Sensei John?,True,1_RC_ambig_2
276,276,He has practiced the techniques he was studying from Sensei John.,Has he practiced the techniques he was studying from Sensei John?,True,1_RC_ambig_2
277,277,He has practiced the moves he was learning from Sensei John.,Has he practiced the moves he was learning from Sensei John?,True,1_RC_ambig_2
278,278,He has practiced the positions he was studying on YouTube.,Has he practiced the positions he was studying on YouTube?,True,1_RC_ambig_2
279,279,He has honed the positions he was studying on YouTube.,Has he honed the positions he was studying on YouTube?,True,1_RC_ambig_2
280,280,He has mastered the positions he was studying from his master of martial arts.,Has he mastered the positions he was studying from his master of martial arts?,True,1_RC_ambig_2
281,281,He has honed the moves he was learning from Sensei John.,Has he honed the moves he was learning from Sensei John?,True,1_RC_ambig_2
282,282,He has honed the positions he was learning from Sensei John.,Has he honed the positions he was learning from Sensei John?,True,1_RC_ambig_2
283,283,He has honed the positions he was studying from Sensei John.,Has he honed the positions he was studying from Sensei John?,True,1_RC_ambig_2
284,284,He has mastered the moves he was studying from Sensei John.,Has he mastered the moves he was studying from Sensei John?,True,1_RC_ambig_2
285,285,He has practiced the positions he was learning from Sensei John.,Has he practiced the positions he was learning from Sensei John?,True,1_RC_ambig_2
286,286,He has mastered the techniques he was studying from Sensei John.,Has he mastered the techniques he was studying from Sensei John?,True,1_RC_ambig_2
287,287,He has honed the positions he was learning on YouTube.,Has he honed the positions he was learning on YouTube?,True,1_RC_ambig_2
288,288,He has honed the positions he was learning from his master of martial arts.,Has he honed the positions he was learning from his master of martial arts?,True,1_RC_ambig_2
289,289,He has honed the moves he was learning from his master of martial arts.,Has he honed the moves he was learning from his master of martial arts?,True,1_RC_ambig_2
290,290,He has mastered the moves he was studying from his master of martial arts.,Has he mastered the moves he was studying from his master of martial arts?,True,1_RC_ambig_2
291,291,He has honed the techniques he was learning from Sensei John.,Has he honed the techniques he was learning from Sensei John?,True,1_RC_ambig_2
292,292,He has mastered the moves he was learning on YouTube.,Has he mastered the moves he was learning on YouTube?,True,1_RC_ambig_2
293,293,He has mastered the moves he was studying on YouTube.,Has he mastered the moves he was studying on YouTube?,True,1_RC_ambig_2
294,294,He has practiced the techniques he was learning on YouTube.,Has he practiced the techniques he was learning on YouTube?,True,1_RC_ambig_2
295,295,He has practiced the positions he was learning from his master of martial arts.,Has he practiced the positions he was learning from his master of martial arts?,True,1_RC_ambig_2
296,296,He has honed the techniques he was studying on YouTube.,Has he honed the techniques he was studying on YouTube?,True,1_RC_ambig_2
297,297,He has mastered the positions he was learning on YouTube.,Has he mastered the positions he was learning on YouTube?,True,1_RC_ambig_2
298,298,He has practiced the techniques he was learning from Sensei John.,Has he practiced the techniques he was learning from Sensei John?,True,1_RC_ambig_2
299,299,He has honed the moves he was studying from his master of martial arts.,Has he honed the moves he was studying from his master of martial arts?,True,1_RC_ambig_2
300,300,She has finished the program her team was writing for the website.,Has she finished the program her team was writing for the website?,True,1_RC_ambig_2
301,301,She has tested the code her colleague was writing before the product launch.,Has she tested the code her colleague was writing before the product launch?,True,1_RC_ambig_2
302,302,She has tested the program her team was writing for the website.,Has she tested the program her team was writing for the website?,True,1_RC_ambig_2
303,303,She has tested the code her colleague was implementing for the website.,Has she tested the code her colleague was implementing for the website?,True,1_RC_ambig_2
304,304,She has finished the algorithm her team was writing for the website.,Has she finished the algorithm her team was writing for the website?,True,1_RC_ambig_2
305,305,She has tested the algorithm her colleague was implementing for the new feature.,Has she tested the algorithm her colleague was implementing for the new feature?,True,1_RC_ambig_2
306,306,She has found a bug in the algorithm her colleague was writing for the new feature.,Has she found a bug in the algorithm her colleague was writing for the new feature?,True,1_RC_ambig_2
307,307,She has found a bug in the code her team was writing before the product launch.,Has she found a bug in the code her team was writing before the product launch?,True,1_RC_ambig_2
308,308,She has finished the code her team was implementing for the new feature.,Has she finished the code her team was implementing for the new feature?,True,1_RC_ambig_2
309,309,She has found a bug in the code her team was implementing before the product launch.,Has she found a bug in the code her team was implementing before the product launch?,True,1_RC_ambig_2
310,310,She has finished the code her team was implementing for the website.,Has she finished the code her team was implementing for the website?,True,1_RC_ambig_2
311,311,She has found a bug in the program her team was implementing for the website.,Has she found a bug in the program her team was implementing for the website?,True,1_RC_ambig_2
312,312,She has finished the program her team was writing before the product launch.,Has she finished the program her team was writing before the product launch?,True,1_RC_ambig_2
313,313,She has tested the program her team was implementing before the product launch.,Has she tested the program her team was implementing before the product launch?,True,1_RC_ambig_2
314,314,She has found a bug in the code her colleague was writing for the new feature.,Has she found a bug in the code her colleague was writing for the new feature?,True,1_RC_ambig_2
315,315,She has tested the code her team was writing for the new feature.,Has she tested the code her team was writing for the new feature?,True,1_RC_ambig_2
316,316,She has finished the algorithm her team was implementing for the website.,Has she finished the algorithm her team was implementing for the website?,True,1_RC_ambig_2
317,317,She has finished the algorithm her colleague was writing for the website.,Has she finished the algorithm her colleague was writing for the website?,True,1_RC_ambig_2
318,318,She has finished the code her colleague was implementing for the website.,Has she finished the code her colleague was implementing for the website?,True,1_RC_ambig_2
319,319,She has finished the program her colleague was writing for the website.,Has she finished the program her colleague was writing for the website?,True,1_RC_ambig_2
320,320,She has found a bug in the program her colleague was implementing for the website.,Has she found a bug in the program her colleague was implementing for the website?,True,1_RC_ambig_2
321,321,She has finished the algorithm her team was implementing before the product launch.,Has she finished the algorithm her team was implementing before the product launch?,True,1_RC_ambig_2
322,322,She has finished the algorithm her colleague was writing before the product launch.,Has she finished the algorithm her colleague was writing before the product launch?,True,1_RC_ambig_2
323,323,She has found a bug in the program her colleague was writing before the product launch.,Has she found a bug in the program her colleague was writing before the product launch?,True,1_RC_ambig_2
324,324,She has tested the algorithm her team was implementing before the product launch.,Has she tested the algorithm her team was implementing before the product launch?,True,1_RC_ambig_2
325,325,She has tested the algorithm her team was writing before the product launch.,Has she tested the algorithm her team was writing before the product launch?,True,1_RC_ambig_2
326,326,She has finished the algorithm her colleague was writing for the new feature.,Has she finished the algorithm her colleague was writing for the new feature?,True,1_RC_ambig_2
327,327,She has finished the algorithm her team was writing before the product launch.,Has she finished the algorithm her team was writing before the product launch?,True,1_RC_ambig_2
328,328,She has finished the program her team was implementing for the new feature.,Has she finished the program her team was implementing for the new feature?,True,1_RC_ambig_2
329,329,She has found a bug in the program her colleague was implementing for the new feature.,Has she found a bug in the program her colleague was implementing for the new feature?,True,1_RC_ambig_2
330,330,She has tested the code her team was implementing for the new feature.,Has she tested the code her team was implementing for the new feature?,True,1_RC_ambig_2
331,331,She has found a bug in the algorithm her team was implementing for the website.,Has she found a bug in the algorithm her team was implementing for the website?,True,1_RC_ambig_2
332,332,She has found a bug in the program her team was writing for the website.,Has she found a bug in the program her team was writing for the website?,True,1_RC_ambig_2
333,333,She has finished the code her colleague was implementing before the product launch.,Has she finished the code her colleague was implementing before the product launch?,True,1_RC_ambig_2
334,334,She has tested the code her team was implementing for the website.,Has she tested the code her team was implementing for the website?,True,1_RC_ambig_2
335,335,She has tested the program her team was implementing for the new feature.,Has she tested the program her team was implementing for the new feature?,True,1_RC_ambig_2
336,336,She has tested the program her colleague was writing before the product launch.,Has she tested the program her colleague was writing before the product launch?,True,1_RC_ambig_2
337,337,She has found a bug in the code her team was implementing for the new feature.,Has she found a bug in the code her team was implementing for the new feature?,True,1_RC_ambig_2
338,338,She has finished the code her colleague was implementing for the new feature.,Has she finished the code her colleague was implementing for the new feature?,True,1_RC_ambig_2
339,339,She has tested the program her team was writing before the product launch.,Has she tested the program her team was writing before the product launch?,True,1_RC_ambig_2
340,340,She has tested the code her team was implementing before the product launch.,Has she tested the code her team was implementing before the product launch?,True,1_RC_ambig_2
341,341,She has tested the algorithm her colleague was writing for the new feature.,Has she tested the algorithm her colleague was writing for the new feature?,True,1_RC_ambig_2
342,342,She has tested the code her colleague was writing for the new feature.,Has she tested the code her colleague was writing for the new feature?,True,1_RC_ambig_2
343,343,She has tested the program her colleague was implementing for the website.,Has she tested the program her colleague was implementing for the website?,True,1_RC_ambig_2
344,344,She has found a bug in the algorithm her team was writing for the website.,Has she found a bug in the algorithm her team was writing for the website?,True,1_RC_ambig_2
345,345,She has tested the algorithm her colleague was writing before the product launch.,Has she tested the algorithm her colleague was writing before the product launch?,True,1_RC_ambig_2
346,346,She has found a bug in the algorithm her colleague was implementing before the product launch.,Has she found a bug in the algorithm her colleague was implementing before the product launch?,True,1_RC_ambig_2
347,347,She has tested the algorithm her team was implementing for the new feature.,Has she tested the algorithm her team was implementing for the new feature?,True,1_RC_ambig_2
348,348,She has found a bug in the program her team was implementing before the product launch.,Has she found a bug in the program her team was implementing before the product launch?,True,1_RC_ambig_2
349,349,She has tested the algorithm her colleague was implementing for the website.,Has she tested the algorithm her colleague was implementing for the website?,True,1_RC_ambig_2
350,350,He has sold the information his boss was holding during the ongoing mission.,Has he sold the information his boss was holding during the ongoing mission?,True,1_RC_ambig_2
351,351,He has sold the secrets the CIA was keeping for further investigation.,Has he sold the secrets the CIA was keeping for further investigation?,True,1_RC_ambig_2
352,352,He has leaked the secrets his boss was keeping during the ongoing mission.,Has he leaked the secrets his boss was keeping during the ongoing mission?,True,1_RC_ambig_2
353,353,He has leaked the information the Department of Defense was keeping for further investigation.,Has he leaked the information the Department of Defense was keeping for further investigation?,True,1_RC_ambig_2
354,354,He has sold the classified files the CIA was keeping during the ongoing mission.,Has he sold the classified files the CIA was keeping during the ongoing mission?,True,1_RC_ambig_2
355,355,He has sold the secrets his boss was keeping during the ongoing mission.,Has he sold the secrets his boss was keeping during the ongoing mission?,True,1_RC_ambig_2
356,356,He has sold the information the CIA was holding during the ongoing mission.,Has he sold the information the CIA was holding during the ongoing mission?,True,1_RC_ambig_2
357,357,He has sold the information his boss was keeping for further investigation.,Has he sold the information his boss was keeping for further investigation?,True,1_RC_ambig_2
358,358,He has sold the secrets the CIA was keeping during the ongoing mission.,Has he sold the secrets the CIA was keeping during the ongoing mission?,True,1_RC_ambig_2
359,359,He has leaked the information his boss was keeping during the ongoing mission.,Has he leaked the information his boss was keeping during the ongoing mission?,True,1_RC_ambig_2
360,360,He has leaked the classified files the CIA was keeping for further investigation.,Has he leaked the classified files the CIA was keeping for further investigation?,True,1_RC_ambig_2
361,361,He has leaked the information the Department of Defense was keeping during the ongoing mission.,Has he leaked the information the Department of Defense was keeping during the ongoing mission?,True,1_RC_ambig_2
362,362,He has sold the secrets the Department of Defense was keeping for further investigation.,Has he sold the secrets the Department of Defense was keeping for further investigation?,True,1_RC_ambig_2
363,363,He has leaked the information the Department of Defense was holding during the ongoing mission.,Has he leaked the information the Department of Defense was holding during the ongoing mission?,True,1_RC_ambig_2
364,364,He has leaked the secrets the CIA was keeping during the ongoing mission.,Has he leaked the secrets the CIA was keeping during the ongoing mission?,True,1_RC_ambig_2
365,365,He has sold the secrets the Department of Defense was keeping during the ongoing mission.,Has he sold the secrets the Department of Defense was keeping during the ongoing mission?,True,1_RC_ambig_2
366,366,He has sold the secrets his boss was holding during the ongoing mission.,Has he sold the secrets his boss was holding during the ongoing mission?,True,1_RC_ambig_2
367,367,He has sold the secrets his boss was holding for further investigation.,Has he sold the secrets his boss was holding for further investigation?,True,1_RC_ambig_2
368,368,He has sold the classified files the Department of Defense was keeping during the ongoing mission.,Has he sold the classified files the Department of Defense was keeping during the ongoing mission?,True,1_RC_ambig_2
369,369,He has leaked the secrets the Department of Defense was keeping for further investigation.,Has he leaked the secrets the Department of Defense was keeping for further investigation?,True,1_RC_ambig_2
370,370,He has leaked the classified files his boss was holding during the ongoing mission.,Has he leaked the classified files his boss was holding during the ongoing mission?,True,1_RC_ambig_2
371,371,He has sold the classified files the Department of Defense was holding during the ongoing mission.,Has he sold the classified files the Department of Defense was holding during the ongoing mission?,True,1_RC_ambig_2
372,372,He has sold the classified files the CIA was holding during the ongoing mission.,Has he sold the classified files the CIA was holding during the ongoing mission?,True,1_RC_ambig_2
373,373,He has sold the information the CIA was keeping for further investigation.,Has he sold the information the CIA was keeping for further investigation?,True,1_RC_ambig_2
374,374,He has sold the classified files his boss was keeping for further investigation.,Has he sold the classified files his boss was keeping for further investigation?,True,1_RC_ambig_2
375,375,He has leaked the classified files the CIA was holding during the ongoing mission.,Has he leaked the classified files the CIA was holding during the ongoing mission?,True,1_RC_ambig_2
376,376,He has sold the information the Department of Defense was holding during the ongoing mission.,Has he sold the information the Department of Defense was holding during the ongoing mission?,True,1_RC_ambig_2
377,377,He has leaked the information the CIA was keeping during the ongoing mission.,Has he leaked the information the CIA was keeping during the ongoing mission?,True,1_RC_ambig_2
378,378,He has sold the information the Department of Defense was holding for further investigation.,Has he sold the information the Department of Defense was holding for further investigation?,True,1_RC_ambig_2
379,379,He has leaked the information the CIA was holding for further investigation.,Has he leaked the information the CIA was holding for further investigation?,True,1_RC_ambig_2
380,380,He has sold the information the CIA was holding for further investigation.,Has he sold the information the CIA was holding for further investigation?,True,1_RC_ambig_2
381,381,He has leaked the secrets the Department of Defense was holding for further investigation.,Has he leaked the secrets the Department of Defense was holding for further investigation?,True,1_RC_ambig_2
382,382,He has sold the classified files the CIA was keeping for further investigation.,Has he sold the classified files the CIA was keeping for further investigation?,True,1_RC_ambig_2
383,383,He has leaked the information the Department of Defense was holding for further investigation.,Has he leaked the information the Department of Defense was holding for further investigation?,True,1_RC_ambig_2
384,384,He has sold the classified files his boss was holding during the ongoing mission.,Has he sold the classified files his boss was holding during the ongoing mission?,True,1_RC_ambig_2
385,385,He has sold the classified files the Department of Defense was holding for further investigation.,Has he sold the classified files the Department of Defense was holding for further investigation?,True,1_RC_ambig_2
386,386,He has leaked the classified files his boss was keeping during the ongoing mission.,Has he leaked the classified files his boss was keeping during the ongoing mission?,True,1_RC_ambig_2
387,387,He has leaked the information his boss was holding for further investigation.,Has he leaked the information his boss was holding for further investigation?,True,1_RC_ambig_2
388,388,He has sold the classified files his boss was keeping during the ongoing mission.,Has he sold the classified files his boss was keeping during the ongoing mission?,True,1_RC_ambig_2
389,389,He has leaked the classified files his boss was keeping for further investigation.,Has he leaked the classified files his boss was keeping for further investigation?,True,1_RC_ambig_2
390,390,He has leaked the information his boss was holding during the ongoing mission.,Has he leaked the information his boss was holding during the ongoing mission?,True,1_RC_ambig_2
391,391,He has leaked the secrets his boss was holding during the ongoing mission.,Has he leaked the secrets his boss was holding during the ongoing mission?,True,1_RC_ambig_2
392,392,He has sold the information his boss was holding for further investigation.,Has he sold the information his boss was holding for further investigation?,True,1_RC_ambig_2
393,393,He has leaked the secrets the Department of Defense was keeping during the ongoing mission.,Has he leaked the secrets the Department of Defense was keeping during the ongoing mission?,True,1_RC_ambig_2
394,394,He has sold the information the CIA was keeping during the ongoing mission.,Has he sold the information the CIA was keeping during the ongoing mission?,True,1_RC_ambig_2
395,395,He has leaked the secrets his boss was keeping for further investigation.,Has he leaked the secrets his boss was keeping for further investigation?,True,1_RC_ambig_2
396,396,He has leaked the classified files his boss was holding for further investigation.,Has he leaked the classified files his boss was holding for further investigation?,True,1_RC_ambig_2
397,397,He has leaked the secrets the CIA was holding during the ongoing mission.,Has he leaked the secrets the CIA was holding during the ongoing mission?,True,1_RC_ambig_2
398,398,He has leaked the classified files the CIA was keeping during the ongoing mission.,Has he leaked the classified files the CIA was keeping during the ongoing mission?,True,1_RC_ambig_2
399,399,He has leaked the classified files the Department of Defense was holding during the ongoing mission.,Has he leaked the classified files the Department of Defense was holding during the ongoing mission?,True,1_RC_ambig_2
400,400,She has reported on the discussion the group of leaders was having regarding the new trade deal.,Has she reported on the discussion the group of leaders was having regarding the new trade deal?,True,1_RC_ambig_2
401,401,He has reported on the dialogues the group of leaders was having regarding the new trade deal.,Has he reported on the dialogues the group of leaders was having regarding the new trade deal?,True,1_RC_ambig_2
402,402,He has recorded the discussion the UN council was having regarding the new trade deal.,Has he recorded the discussion the UN council was having regarding the new trade deal?,True,1_RC_ambig_2
403,403,He has recorded the discussion the UN council was having about environmental issues.,Has he recorded the discussion the UN council was having about environmental issues?,True,1_RC_ambig_2
404,404,She has recorded the discussion the UN council was having regarding the new trade deal.,Has she recorded the discussion the UN council was having regarding the new trade deal?,True,1_RC_ambig_2
405,405,She has reported on the discussion the UN council was having about environmental issues.,Has she reported on the discussion the UN council was having about environmental issues?,True,1_RC_ambig_2
406,406,She has reported on the discussion the country's president was having about the refugee crisis.,Has she reported on the discussion the country's president was having about the refugee crisis?,True,1_RC_ambig_2
407,407,He has recorded the dialogues the group of leaders was having regarding the new trade deal.,Has he recorded the dialogues the group of leaders was having regarding the new trade deal?,True,1_RC_ambig_2
408,408,She has reported on the discussion the group of leaders was having about the refugee crisis.,Has she reported on the discussion the group of leaders was having about the refugee crisis?,True,1_RC_ambig_2
409,409,She has reported on the discussion the UN council was having regarding the new trade deal.,Has she reported on the discussion the UN council was having regarding the new trade deal?,True,1_RC_ambig_2
410,410,He has recorded the dialogues the country's president was having about the refugee crisis.,Has he recorded the dialogues the country's president was having about the refugee crisis?,True,1_RC_ambig_2
411,411,He has reported on the dialogues the group of leaders was having about environmental issues.,Has he reported on the dialogues the group of leaders was having about environmental issues?,True,1_RC_ambig_2
412,412,He has recorded the discussion the group of leaders was having regarding the new trade deal.,Has he recorded the discussion the group of leaders was having regarding the new trade deal?,True,1_RC_ambig_2
413,413,She has reported on the dialogues the group of leaders was having about environmental issues.,Has she reported on the dialogues the group of leaders was having about environmental issues?,True,1_RC_ambig_2
414,414,She has recorded the discussion the group of leaders was having about the refugee crisis.,Has she recorded the discussion the group of leaders was having about the refugee crisis?,True,1_RC_ambig_2
415,415,He has recorded the dialogues the UN council was having about environmental issues.,Has he recorded the dialogues the UN council was having about environmental issues?,True,1_RC_ambig_2
416,416,She has recorded the dialogues the UN council was having about environmental issues.,Has she recorded the dialogues the UN council was having about environmental issues?,True,1_RC_ambig_2
417,417,He has reported on the dialogues the UN council was having regarding the new trade deal.,Has he reported on the dialogues the UN council was having regarding the new trade deal?,True,1_RC_ambig_2
418,418,He has reported on the dialogues the UN council was having about environmental issues.,Has he reported on the dialogues the UN council was having about environmental issues?,True,1_RC_ambig_2
419,419,He has reported on the discussion the country's president was having regarding the new trade deal.,Has he reported on the discussion the country's president was having regarding the new trade deal?,True,1_RC_ambig_2
420,420,He has reported on the dialogues the country's president was having about environmental issues.,Has he reported on the dialogues the country's president was having about environmental issues?,True,1_RC_ambig_2
421,421,She has reported on the discussion the country's president was having about environmental issues.,Has she reported on the discussion the country's president was having about environmental issues?,True,1_RC_ambig_2
422,422,She has reported on the dialogues the UN council was having regarding the new trade deal.,Has she reported on the dialogues the UN council was having regarding the new trade deal?,True,1_RC_ambig_2
423,423,She has recorded the dialogues the group of leaders was having about environmental issues.,Has she recorded the dialogues the group of leaders was having about environmental issues?,True,1_RC_ambig_2
424,424,He has recorded the discussion the group of leaders was having about environmental issues.,Has he recorded the discussion the group of leaders was having about environmental issues?,True,1_RC_ambig_2
425,425,He has recorded the discussion the country's president was having about environmental issues.,Has he recorded the discussion the country's president was having about environmental issues?,True,1_RC_ambig_2
426,426,He has reported on the discussion the group of leaders was having regarding the new trade deal.,Has he reported on the discussion the group of leaders was having regarding the new trade deal?,True,1_RC_ambig_2
427,427,He has reported on the discussion the country's president was having about the refugee crisis.,Has he reported on the discussion the country's president was having about the refugee crisis?,True,1_RC_ambig_2
428,428,She has recorded the dialogues the UN council was having about the refugee crisis.,Has she recorded the dialogues the UN council was having about the refugee crisis?,True,1_RC_ambig_2
429,429,He has recorded the dialogues the UN council was having about the refugee crisis.,Has he recorded the dialogues the UN council was having about the refugee crisis?,True,1_RC_ambig_2
430,430,He has recorded the dialogues the country's president was having regarding the new trade deal.,Has he recorded the dialogues the country's president was having regarding the new trade deal?,True,1_RC_ambig_2
431,431,He has reported on the discussion the group of leaders was having about the refugee crisis.,Has he reported on the discussion the group of leaders was having about the refugee crisis?,True,1_RC_ambig_2
432,432,She has recorded the discussion the country's president was having about the refugee crisis.,Has she recorded the discussion the country's president was having about the refugee crisis?,True,1_RC_ambig_2
433,433,She has recorded the dialogues the country's president was having regarding the new trade deal.,Has she recorded the dialogues the country's president was having regarding the new trade deal?,True,1_RC_ambig_2
434,434,She has recorded the dialogues the country's president was having about environmental issues.,Has she recorded the dialogues the country's president was having about environmental issues?,True,1_RC_ambig_2
435,435,She has reported on the discussion the group of leaders was having about environmental issues.,Has she reported on the discussion the group of leaders was having about environmental issues?,True,1_RC_ambig_2
436,436,He has recorded the discussion the group of leaders was having about the refugee crisis.,Has he recorded the discussion the group of leaders was having about the refugee crisis?,True,1_RC_ambig_2
437,437,She has recorded the discussion the group of leaders was having regarding the new trade deal.,Has she recorded the discussion the group of leaders was having regarding the new trade deal?,True,1_RC_ambig_2
438,438,She has reported on the dialogues the group of leaders was having regarding the new trade deal.,Has she reported on the dialogues the group of leaders was having regarding the new trade deal?,True,1_RC_ambig_2
439,439,He has reported on the discussion the UN council was having about environmental issues.,Has he reported on the discussion the UN council was having about environmental issues?,True,1_RC_ambig_2
440,440,She has recorded the dialogues the UN council was having regarding the new trade deal.,Has she recorded the dialogues the UN council was having regarding the new trade deal?,True,1_RC_ambig_2
441,441,She has reported on the dialogues the UN council was having about the refugee crisis.,Has she reported on the dialogues the UN council was having about the refugee crisis?,True,1_RC_ambig_2
442,442,He has recorded the discussion the UN council was having about the refugee crisis.,Has he recorded the discussion the UN council was having about the refugee crisis?,True,1_RC_ambig_2
